agent_receive_unix_time_ms,agent_receive_monotonic_time_ns,sdk_receive_unix_time_ms,agent_session_id,telemetry_sequence,transport_stream_id,drone_id,lat_deg,lon_deg,rel_alt_m,battery_percent,mode,gps_fix_type,gps_hdop,horizontal_accuracy_m,estimator_state,goal_id,goal_revision,physical_attempt_id,physical_attempt_revision,operation_id
1787255515233,3319923290293166,1787255515233,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",82,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655320000001,4.99900007,53,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255515439,3319923495862958,1787255515439,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",83,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655320000001,4.99900007,53,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255515678,3319923735002375,1787255515678,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",84,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655320000001,4.99900007,53,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255515963,3319924020264541,1787255515963,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",85,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655320000001,4.99900007,53,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255516209,3319924266672125,1787255516210,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",86,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655320000001,4.99900007,53,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255516703,3319924760270250,1787255516703,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",87,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655320000001,4.99800014,53,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255517114,3319925171434625,1787255517114,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",88,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655320000001,4.99800014,53,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255517316,3319925373394083,1787255517316,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",89,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655320000001,4.99800014,53,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255517623,3319925680741833,1787255517624,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",90,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655320000001,4.99800014,53,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255517855,3319925912628208,1787255517856,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",91,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655320000001,4.99800014,53,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255518240,3319926297021458,1787255518240,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",92,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655320000001,4.99900007,53,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255518659,3319926716585333,1787255518659,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",93,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655320000001,5,53,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
1787255518956,3319927013720541,1787255518957,"agent-session-1787255276918-1790892970145920185013645599045014863377-1",94,"telemetry-1787255513158-935200053191103802414446539474399702762-2","drone-3",-35.363207299999999,149.16655320000001,5,53,"GUIDED",6,1.21000004,0.300000012,2,"",0,"",0,""
