replicate_id,motion_seed,fault_seed,scenario_id,method,requests,accepted,true_accepts,false_accepts,true_rejects,false_rejects,enclosures_tested,containment_failures
41,8362665835234397177,201170010590939855,4,2,100,0,0,0,0,100,0,0
42,3400424375343960062,10740222921957527144,4,0,100,100,100,0,0,0,0,0
42,3400424375343960062,10740222921957527144,4,1,100,99,99,0,0,1,0,0
42,3400424375343960062,10740222921957527144,4,2,100,0,0,0,0,100,0,0
43,4619782524672878147,2546278718214083253,4,0,100,100,100,0,0,0,0,0
43,4619782524672878147,2546278718214083253,4,1,100,99,99,0,0,1,0,0
43,4619782524672878147,2546278718214083253,4,2,100,0,0,0,0,100,0,0
44,5885750343499270368,5408451093411469862,4,0,100,100,100,0,0,0,0,0
44,5885750343499270368,5408451093411469862,4,1,100,99,99,0,0,1,0,0
44,5885750343499270368,5408451093411469862,4,2,100,0,0,0,0,100,0,0
45,12196532709613882821,13284667788543215875,4,0,100,100,100,0,0,0,0,0
45,12196532709613882821,13284667788543215875,4,1,100,99,99,0,0,1,0,0
45,12196532709613882821,13284667788543215875,4,2,100,0,0,0,0,100,0,0
46,3734636061985099818,12019414927970940300,4,0,100,100,100,0,0,0,0,0
46,3734636061985099818,12019414927970940300,4,1,100,99,99,0,0,1,0,0
46,3734636061985099818,12019414927970940300,4,2,100,0,0,0,0,100,0,0
47,12467931653091690479,12685575925616517257,4,0,100,100,100,0,0,0,0,0
47,12467931653091690479,12685575925616517257,4,1,100,99,99,0,0,1,0,0
47,12467931653091690479,12685575925616517257,4,2,100,0,0,0,0,100,0,0
48,8904377412729884668,5306917183782796650,4,0,100,100,100,0,0,0,0,0
48,8904377412729884668,5306917183782796650,4,1,100,99,99,0,0,1,0,0
48,8904377412729884668,5306917183782796650,4,2,100,0,0,0,0,100,0,0
49,17446664036809962113,2484009107846861271,4,0,100,100,100,0,0,0,0,0
49,17446664036809962113,2484009107846861271,4,1,100,99,99,0,0,1,0,0
49,17446664036809962113,2484009107846861271,4,2,100,0,0,0,0,100,0,0
0,16810207103304354796,13721324201175965023,5,0,100,100,20,80,0,0,0,0
0,16810207103304354796,13721324201175965023,5,1,100,100,20,80,0,0,0,0
0,16810207103304354796,13721324201175965023,5,2,100,20,19,1,79,1,60,0
1,4668941500697059185,8789957303857791310,5,0,100,100,20,80,0,0,0,0
1,4668941500697059185,8789957303857791310,5,1,100,100,20,80,0,0,0,0
1,4668941500697059185,8789957303857791310,5,2,100,20,19,1,79,1,60,0
2,16320440670712453270,7864491575150248589,5,0,100,100,20,80,0,0,0,0
2,16320440670712453270,7864491575150248589,5,1,100,100,20,80,0,0,0,0
2,16320440670712453270,7864491575150248589,5,2,100,20,19,1,79,1,60,0
3,11593834175221393723,18023564209145651164,5,0,100,100,20,80,0,0,0,0
3,11593834175221393723,18023564209145651164,5,1,100,100,20,80,0,0,0,0
3,11593834175221393723,18023564209145651164,5,2,100,20,19,1,79,1,60,0
4,3347813090986583384,13656652869069369291,5,0,100,100,20,80,0,0,0,0
4,3347813090986583384,13656652869069369291,5,1,100,100,20,80,0,0,0,0
4,3347813090986583384,13656652869069369291,5,2,100,20,19,1,79,1,60,0
5,16534674281161132573,9520513707075888170,5,0,100,100,20,80,0,0,0,0
5,16534674281161132573,9520513707075888170,5,1,100,100,20,80,0,0,0,0
5,16534674281161132573,9520513707075888170,5,2,100,20,19,1,79,1,60,0
6,1869434951182979682,15159100864669557721,5,0,100,100,20,80,0,0,0,0
6,1869434951182979682,15159100864669557721,5,1,100,100,20,80,0,0,0,0
6,1869434951182979682,15159100864669557721,5,2,100,20,19,1,79,1,60,0
7,15165218386447993671,13474596993793815864,5,0,100,100,20,80,0,0,0,0
7,15165218386447993671,13474596993793815864,5,1,100,100,20,80,0,0,0,0
7,15165218386447993671,13474596993793815864,5,2,100,20,19,1,79,1,60,0
8,925738743642114676,2408678192920421575,5,0,100,100,20,80,0,0,0,0
8,925738743642114676,2408678192920421575,5,1,100,100,20,80,0,0,0,0
8,925738743642114676,2408678192920421575,5,2,100,20,19,1,79,1,60,0
9,18424644545096847385,16074510571816200918,5,0,100,100,20,80,0,0,0,0
9,18424644545096847385,16074510571816200918,5,1,100,100,20,80,0,0,0,0
9,18424644545096847385,16074510571816200918,5,2,100,20,19,1,79,1,60,0
10,1197137687119922334,17175049892461044501,5,0,100,100,20,80,0,0,0,0
10,1197137687119922334,17175049892461044501,5,1,100,100,20,80,0,0,0,0
10,1197137687119922334,17175049892461044501,5,2,100,20,19,1,79,1,60,0
11,12889497012818321507,8183566414953959108,5,0,100,100,20,80,0,0,0,0
11,12889497012818321507,8183566414953959108,5,1,100,100,20,80,0,0,0,0
11,12889497012818321507,8183566414953959108,5,2,100,20,19,1,79,1,60,0
12,564723016766813184,4595530029048326611,5,0,100,100,20,80,0,0,0,0
12,564723016766813184,4595530029048326611,5,1,100,100,20,80,0,0,0,0
12,564723016766813184,4595530029048326611,5,2,100,20,19,1,79,1,60,0
13,1139813661928537189,820166099838379378,5,0,100,100,20,80,0,0,0,0
13,1139813661928537189,820166099838379378,5,1,100,100,20,80,0,0,0,0
13,1139813661928537189,820166099838379378,5,2,100,20,19,1,79,1,60,0
14,11109762063541617482,9899586773789309825,5,0,100,100,20,80,0,0,0,0
14,11109762063541617482,9899586773789309825,5,1,100,100,20,80,0,0,0,0
14,11109762063541617482,9899586773789309825,5,2,100,20,19,1,79,1,60,0
15,13619859224420957711,795101625525488864,5,0,100,100,20,80,0,0,0,0
15,13619859224420957711,795101625525488864,5,1,100,100,20,80,0,0,0,0
15,13619859224420957711,795101625525488864,5,2,100,20,19,1,79,1,60,0
16,17159192876407639708,10614467334449838735,5,0,100,100,20,80,0,0,0,0
16,17159192876407639708,10614467334449838735,5,1,100,100,20,80,0,0,0,0
16,17159192876407639708,10614467334449838735,5,2,100,20,19,1,79,1,60,0
17,16123066810707161761,8595755313100597822,5,0,100,100,20,80,0,0,0,0
17,16123066810707161761,8595755313100597822,5,1,100,100,20,80,0,0,0,0
17,16123066810707161761,8595755313100597822,5,2,100,20,19,1,79,1,60,0
18,17255731612241714630,1780482652414082877,5,0,100,100,20,80,0,0,0,0
18,17255731612241714630,1780482652414082877,5,1,100,100,20,80,0,0,0,0
18,17255731612241714630,1780482652414082877,5,2,100,20,19,1,79,1,60,0
19,13883523294833848875,10335835036185450572,5,0,100,100,20,80,0,0,0,0
19,13883523294833848875,10335835036185450572,5,1,100,100,20,80,0,0,0,0
19,13883523294833848875,10335835036185450572,5,2,100,20,19,1,79,1,60,0
20,5193794695500498632,9237599702413883643,5,0,100,100,20,80,0,0,0,0
20,5193794695500498632,9237599702413883643,5,1,100,100,20,80,0,0,0,0
20,5193794695500498632,9237599702413883643,5,2,100,20,19,1,79,1,60,0
21,12200570134785767245,4970818712708902234,5,0,100,100,20,80,0,0,0,0
21,12200570134785767245,4970818712708902234,5,1,100,100,20,80,0,0,0,0
21,12200570134785767245,4970818712708902234,5,2,100,20,19,1,79,1,60,0
22,6639034778626213330,3911846298970570249,5,0,100,100,20,80,0,0,0,0
22,6639034778626213330,3911846298970570249,5,1,100,100,20,80,0,0,0,0
22,6639034778626213330,3911846298970570249,5,2,100,20,19,1,79,1,60,0
23,5188156410933320695,7526413432166343720,5,0,100,100,20,80,0,0,0,0
23,5188156410933320695,7526413432166343720,5,1,100,100,20,80,0,0,0,0
23,5188156410933320695,7526413432166343720,5,2,100,20,19,1,79,1,60,0
24,6139046086183888228,7809918373028990071,5,0,100,100,20,80,0,0,0,0
24,6139046086183888228,7809918373028990071,5,1,100,100,20,80,0,0,0,0
24,6139046086183888228,7809918373028990071,5,2,100,20,19,1,79,1,60,0
25,14852878865191795913,13823171345090985862,5,0,100,100,20,80,0,0,0,0
25,14852878865191795913,13823171345090985862,5,1,100,100,20,80,0,0,0,0
25,14852878865191795913,13823171345090985862,5,2,100,20,19,1,79,1,60,0
26,10759014571150830798,1573436939929357061,5,0,100,100,20,80,0,0,0,0
26,10759014571150830798,1573436939929357061,5,1,100,100,20,80,0,0,0,0
26,10759014571150830798,1573436939929357061,5,2,100,20,19,1,79,1,60,0
27,3714909113697100947,10528975095500271028,5,0,100,100,20,80,0,0,0,0
27,3714909113697100947,10528975095500271028,5,1,100,100,20,80,0,0,0,0
27,3714909113697100947,10528975095500271028,5,2,100,20,19,1,79,1,60,0
28,15638994699027385520,8604196473147019843,5,0,100,100,20,80,0,0,0,0
28,15638994699027385520,8604196473147019843,5,1,100,100,20,80,0,0,0,0
28,15638994699027385520,8604196473147019843,5,2,100,20,19,1,79,1,60,0
29,10786533052122665045,9541319570935442146,5,0,100,100,20,80,0,0,0,0
29,10786533052122665045,9541319570935442146,5,1,100,100,20,80,0,0,0,0
29,10786533052122665045,9541319570935442146,5,2,100,20,19,1,79,1,60,0
30,17411780308251417786,2461741884118159025,5,0,100,100,20,80,0,0,0,0
30,17411780308251417786,2461741884118159025,5,1,100,100,20,80,0,0,0,0
30,17411780308251417786,2461741884118159025,5,2,100,20,19,1,79,1,60,0
31,14960714582419432383,9806589954204424912,5,0,100,100,20,80,0,0,0,0
31,14960714582419432383,9806589954204424912,5,1,100,100,20,80,0,0,0,0
31,14960714582419432383,9806589954204424912,5,2,100,20,19,1,79,1,60,0
32,10781159969224193356,16448585937828735935,5,0,100,100,20,80,0,0,0,0
32,10781159969224193356,16448585937828735935,5,1,100,100,20,80,0,0,0,0
32,10781159969224193356,16448585937828735935,5,2,100,20,19,1,79,1,60,0
33,11728230447752747985,8821625372708638126,5,0,100,100,20,80,0,0,0,0
33,11728230447752747985,8821625372708638126,5,1,100,100,20,80,0,0,0,0
33,11728230447752747985,8821625372708638126,5,2,100,20,19,1,79,1,60,0
34,8945314669155935606,3121261771853095405,5,0,100,100,20,80,0,0,0,0
34,8945314669155935606,3121261771853095405,5,1,100,100,20,80,0,0,0,0
34,8945314669155935606,3121261771853095405,5,2,100,20,19,1,79,1,60,0
35,227496352486774043,3283300984802315452,5,0,100,100,20,80,0,0,0,0
35,227496352486774043,3283300984802315452,5,1,100,100,20,80,0,0,0,0
35,227496352486774043,3283300984802315452,5,2,100,20,19,1,79,1,60,0
36,10407102038042272184,15891788858052160683,5,0,100,100,20,80,0,0,0,0
36,10407102038042272184,15891788858052160683,5,1,100,100,20,80,0,0,0,0
36,10407102038042272184,15891788858052160683,5,2,100,20,19,1,79,1,60,0
37,4267529692386032381,6694702936329311754,5,0,100,100,20,80,0,0,0,0
37,4267529692386032381,6694702936329311754,5,1,100,100,20,80,0,0,0,0
37,4267529692386032381,6694702936329311754,5,2,100,20,19,1,79,1,60,0
38,8494821390787606338,6541414057794549561,5,0,100,100,20,80,0,0,0,0
38,8494821390787606338,6541414057794549561,5,1,100,100,20,80,0,0,0,0
38,8494821390787606338,6541414057794549561,5,2,100,20,19,1,79,1,60,0
39,6910402922770238631,1308698056969881496,5,0,100,100,20,80,0,0,0,0
39,6910402922770238631,1308698056969881496,5,1,100,100,20,80,0,0,0,0
39,6910402922770238631,1308698056969881496,5,2,100,20,19,1,79,1,60,0
40,4008714893987389780,9071007813700882599,5,0,100,100,20,80,0,0,0,0
40,4008714893987389780,9071007813700882599,5,1,100,100,20,80,0,0,0,0
40,4008714893987389780,9071007813700882599,5,2,100,20,19,1,79,1,60,0
41,8362665835234397177,8116735216864081334,5,0,100,100,20,80,0,0,0,0
41,8362665835234397177,8116735216864081334,5,1,100,100,20,80,0,0,0,0
41,8362665835234397177,8116735216864081334,5,2,100,20,19,1,79,1,60,0
42,3400424375343960062,6546878637545869685,5,0,100,100,20,80,0,0,0,0
42,3400424375343960062,6546878637545869685,5,1,100,100,20,80,0,0,0,0
42,3400424375343960062,6546878637545869685,5,2,100,20,19,1,79,1,60,0
43,4619782524672878147,160573410563749540,5,0,100,100,20,80,0,0,0,0
43,4619782524672878147,160573410563749540,5,1,100,100,20,80,0,0,0,0
43,4619782524672878147,160573410563749540,5,2,100,20,19,1,79,1,60,0
44,5885750343499270368,17848205375652785459,5,0,100,100,20,80,0,0,0,0
44,5885750343499270368,17848205375652785459,5,1,100,100,20,80,0,0,0,0
44,5885750343499270368,17848205375652785459,5,2,100,20,19,1,79,1,60,0
45,12196532709613882821,584844836856615378,5,0,100,100,20,80,0,0,0,0
45,12196532709613882821,584844836856615378,5,1,100,100,20,80,0,0,0,0
45,12196532709613882821,584844836856615378,5,2,100,20,19,1,79,1,60,0
46,3734636061985099818,10452461591712010849,5,0,100,100,20,80,0,0,0,0
46,3734636061985099818,10452461591712010849,5,1,100,100,20,80,0,0,0,0
46,3734636061985099818,10452461591712010849,5,2,100,20,19,1,79,1,60,0
47,12467931653091690479,7917700904449762752,5,0,100,100,20,80,0,0,0,0
47,12467931653091690479,7917700904449762752,5,1,100,100,20,80,0,0,0,0
47,12467931653091690479,7917700904449762752,5,2,100,20,19,1,79,1,60,0
48,8904377412729884668,9659141701513477743,5,0,100,100,20,80,0,0,0,0
48,8904377412729884668,9659141701513477743,5,1,100,100,20,80,0,0,0,0
48,8904377412729884668,9659141701513477743,5,2,100,20,19,1,79,1,60,0
49,17446664036809962113,501096602167403678,5,0,100,100,20,80,0,0,0,0
49,17446664036809962113,501096602167403678,5,1,100,100,20,80,0,0,0,0
49,17446664036809962113,501096602167403678,5,2,100,20,19,1,79,1,60,0
0,16810207103304354796,1071144595335776965,6,0,100,98,98,0,0,2,0,0
0,16810207103304354796,1071144595335776965,6,1,100,98,98,0,0,2,0,0
0,16810207103304354796,1071144595335776965,6,2,100,98,98,0,0,2,294,0
1,4668941500697059185,13295211627739646460,6,0,100,98,98,0,0,2,0,0
1,4668941500697059185,13295211627739646460,6,1,100,98,98,0,0,2,0,0
1,4668941500697059185,13295211627739646460,6,2,100,98,98,0,0,2,294,0
2,16320440670712453270,13238624793008928679,6,0,100,98,98,0,0,2,0,0
2,16320440670712453270,13238624793008928679,6,1,100,98,98,0,0,2,0,0
2,16320440670712453270,13238624793008928679,6,2,100,98,98,0,0,2,294,0
3,11593834175221393723,16248854096536825950,6,0,100,98,98,0,0,2,0,0
3,11593834175221393723,16248854096536825950,6,1,100,98,98,0,0,2,0,0
3,11593834175221393723,16248854096536825950,6,2,100,98,98,0,0,2,294,0
4,3347813090986583384,12456142760062760721,6,0,100,98,98,0,0,2,0,0
4,3347813090986583384,12456142760062760721,6,1,100,98,98,0,0,2,0,0
4,3347813090986583384,12456142760062760721,6,2,100,98,98,0,0,2,294,0
5,16534674281161132573,15911688450073208472,6,0,100,98,98,0,0,2,0,0
5,16534674281161132573,15911688450073208472,6,1,100,98,98,0,0,2,0,0
5,16534674281161132573,15911688450073208472,6,2,100,98,98,0,0,2,294,0
6,1869434951182979682,3390468427633284691,6,0,100,98,98,0,0,2,0,0
6,1869434951182979682,3390468427633284691,6,1,100,98,98,0,0,2,0,0
6,1869434951182979682,3390468427633284691,6,2,100,98,98,0,0,2,294,0
7,15165218386447993671,16740298384947036122,6,0,100,98,98,0,0,2,0,0
7,15165218386447993671,16740298384947036122,6,1,100,98,98,0,0,2,0,0
7,15165218386447993671,16740298384947036122,6,2,100,98,98,0,0,2,294,0
8,925738743642114676,3222400321782864605,6,0,100,98,98,0,0,2,0,0
8,925738743642114676,3222400321782864605,6,1,100,98,98,0,0,2,0,0
8,925738743642114676,3222400321782864605,6,2,100,98,98,0,0,2,294,0
9,18424644545096847385,11797917922340725652,6,0,100,98,98,0,0,2,0,0
9,18424644545096847385,11797917922340725652,6,1,100,98,98,0,0,2,0,0
9,18424644545096847385,11797917922340725652,6,2,100,98,98,0,0,2,294,0
10,1197137687119922334,1621289270107558079,6,0,100,98,98,0,0,2,0,0
10,1197137687119922334,1621289270107558079,6,1,100,98,98,0,0,2,0,0
10,1197137687119922334,1621289270107558079,6,2,100,98,98,0,0,2,294,0
11,12889497012818321507,16884206418908155382,6,0,100,98,98,0,0,2,0,0
11,12889497012818321507,16884206418908155382,6,1,100,98,98,0,0,2,0,0
11,12889497012818321507,16884206418908155382,6,2,100,98,98,0,0,2,294,0
12,564723016766813184,17796561634772116553,6,0,100,98,98,0,0,2,0,0
12,564723016766813184,17796561634772116553,6,1,100,98,98,0,0,2,0,0
12,564723016766813184,17796561634772116553,6,2,100,98,98,0,0,2,294,0
13,1139813661928537189,16656926834391860560,6,0,100,98,98,0,0,2,0,0
13,1139813661928537189,16656926834391860560,6,1,100,98,98,0,0,2,0,0
13,1139813661928537189,16656926834391860560,6,2,100,98,98,0,0,2,294,0
14,11109762063541617482,16845311513327382347,6,0,100,98,98,0,0,2,0,0
14,11109762063541617482,16845311513327382347,6,1,100,98,98,0,0,2,0,0
14,11109762063541617482,16845311513327382347,6,2,100,98,98,0,0,2,294,0
15,13619859224420957711,8378995732855258898,6,0,100,98,98,0,0,2,0,0
15,13619859224420957711,8378995732855258898,6,1,100,98,98,0,0,2,0,0
15,13619859224420957711,8378995732855258898,6,2,100,98,98,0,0,2,294,0
16,17159192876407639708,8667136420586371509,6,0,100,98,98,0,0,2,0,0
16,17159192876407639708,8667136420586371509,6,1,100,98,98,0,0,2,0,0
16,17159192876407639708,8667136420586371509,6,2,100,98,98,0,0,2,294,0
17,16123066810707161761,16693428677744479532,6,0,100,98,98,0,0,2,0,0
17,16123066810707161761,16693428677744479532,6,1,100,98,98,0,0,2,0,0
17,16123066810707161761,16693428677744479532,6,2,100,98,98,0,0,2,294,0
18,17255731612241714630,12052810809369821015,6,0,100,98,98,0,0,2,0,0
18,17255731612241714630,12052810809369821015,6,1,100,98,98,0,0,2,0,0
18,17255731612241714630,12052810809369821015,6,2,100,98,98,0,0,2,294,0
19,13883523294833848875,10751415311220533966,6,0,100,98,98,0,0,2,0,0
19,13883523294833848875,10751415311220533966,6,1,100,98,98,0,0,2,0,0
19,13883523294833848875,10751415311220533966,6,2,100,98,98,0,0,2,294,0
20,5193794695500498632,8225539218396495937,6,0,100,98,98,0,0,2,0,0
20,5193794695500498632,8225539218396495937,6,1,100,98,98,0,0,2,0,0
20,5193794695500498632,8225539218396495937,6,2,100,98,98,0,0,2,294,0
21,12200570134785767245,3342488467231380680,6,0,100,98,98,0,0,2,0,0
21,12200570134785767245,3342488467231380680,6,1,100,98,98,0,0,2,0,0
21,12200570134785767245,3342488467231380680,6,2,100,98,98,0,0,2,294,0
22,6639034778626213330,14525376986418249603,6,0,100,98,98,0,0,2,0,0
22,6639034778626213330,14525376986418249603,6,1,100,98,98,0,0,2,0,0
22,6639034778626213330,14525376986418249603,6,2,100,98,98,0,0,2,294,0
23,5188156410933320695,11544344854711647690,6,0,100,98,98,0,0,2,0,0
23,5188156410933320695,11544344854711647690,6,1,100,98,98,0,0,2,0,0
23,5188156410933320695,11544344854711647690,6,2,100,98,98,0,0,2,294,0
24,6139046086183888228,14991190261502216013,6,0,100,98,98,0,0,2,0,0
24,6139046086183888228,14991190261502216013,6,1,100,98,98,0,0,2,0,0
24,6139046086183888228,14991190261502216013,6,2,100,98,98,0,0,2,294,0
25,14852878865191795913,2400955527351738884,6,0,100,98,98,0,0,2,0,0
25,14852878865191795913,2400955527351738884,6,1,100,98,98,0,0,2,0,0
25,14852878865191795913,2400955527351738884,6,2,100,98,98,0,0,2,294,0
26,10759014571150830798,17196834037557336111,6,0,100,98,98,0,0,2,0,0
26,10759014571150830798,17196834037557336111,6,1,100,98,98,0,0,2,0,0
26,10759014571150830798,17196834037557336111,6,2,100,98,98,0,0,2,294,0
27,3714909113697100947,18112297184750866918,6,0,100,98,98,0,0,2,0,0
27,3714909113697100947,18112297184750866918,6,1,100,98,98,0,0,2,0,0
27,3714909113697100947,18112297184750866918,6,2,100,98,98,0,0,2,294,0
28,15638994699027385520,14424824297725872313,6,0,100,98,98,0,0,2,0,0
28,15638994699027385520,14424824297725872313,6,1,100,98,98,0,0,2,0,0
28,15638994699027385520,14424824297725872313,6,2,100,98,98,0,0,2,294,0
29,10786533052122665045,6443160887590044480,6,0,100,98,98,0,0,2,0,0
29,10786533052122665045,6443160887590044480,6,1,100,98,98,0,0,2,0,0
29,10786533052122665045,6443160887590044480,6,2,100,98,98,0,0,2,294,0
30,17411780308251417786,9387218357808419067,6,0,100,98,98,0,0,2,0,0
30,17411780308251417786,9387218357808419067,6,1,100,98,98,0,0,2,0,0
30,17411780308251417786,9387218357808419067,6,2,100,98,98,0,0,2,294,0
31,14960714582419432383,1459496015952412034,6,0,100,98,98,0,0,2,0,0
31,14960714582419432383,1459496015952412034,6,1,100,98,98,0,0,2,0,0
31,14960714582419432383,1459496015952412034,6,2,100,98,98,0,0,2,294,0
32,10781159969224193356,2494603423817904101,6,0,100,98,98,0,0,2,0,0
32,10781159969224193356,2494603423817904101,6,1,100,98,98,0,0,2,0,0
32,10781159969224193356,2494603423817904101,6,2,100,98,98,0,0,2,294,0
33,11728230447752747985,3483801254090983196,6,0,100,98,98,0,0,2,0,0
33,11728230447752747985,3483801254090983196,6,1,100,98,98,0,0,2,0,0
33,11728230447752747985,3483801254090983196,6,2,100,98,98,0,0,2,294,0
34,8945314669155935606,16740817134617578695,6,0,100,98,98,0,0,2,0,0
34,8945314669155935606,16740817134617578695,6,1,100,98,98,0,0,2,0,0
34,8945314669155935606,16740817134617578695,6,2,100,98,98,0,0,2,294,0
35,227496352486774043,12126211575938685182,6,0,100,98,98,0,0,2,0,0
35,227496352486774043,12126211575938685182,6,1,100,98,98,0,0,2,0,0
35,227496352486774043,12126211575938685182,6,2,100,98,98,0,0,2,294,0
36,10407102038042272184,13425114361132441009,6,0,100,98,98,0,0,2,0,0
36,10407102038042272184,13425114361132441009,6,1,100,98,98,0,0,2,0,0
36,10407102038042272184,13425114361132441009,6,2,100,98,98,0,0,2,294,0
37,4267529692386032381,5569827660208470840,6,0,100,98,98,0,0,2,0,0
37,4267529692386032381,5569827660208470840,6,1,100,98,98,0,0,2,0,0
37,4267529692386032381,5569827660208470840,6,2,100,98,98,0,0,2,294,0
38,8494821390787606338,14140421181312508019,6,0,100,98,98,0,0,2,0,0
38,8494821390787606338,14140421181312508019,6,1,100,98,98,0,0,2,0,0
38,8494821390787606338,14140421181312508019,6,2,100,98,98,0,0,2,294,0
39,6910402922770238631,12380356828306869370,6,0,100,98,98,0,0,2,0,0
39,6910402922770238631,12380356828306869370,6,1,100,98,98,0,0,2,0,0
39,6910402922770238631,12380356828306869370,6,2,100,98,98,0,0,2,294,0
40,4008714893987389780,14488159400625708157,6,0,100,98,98,0,0,2,0,0
40,4008714893987389780,14488159400625708157,6,1,100,98,98,0,0,2,0,0
40,4008714893987389780,14488159400625708157,6,2,100,98,98,0,0,2,294,0
41,8362665835234397177,9746705124877530420,6,0,100,98,98,0,0,2,0,0
41,8362665835234397177,9746705124877530420,6,1,100,98,98,0,0,2,0,0
41,8362665835234397177,9746705124877530420,6,2,100,98,98,0,0,2,294,0
42,3400424375343960062,12031598920855797599,6,0,100,98,98,0,0,2,0,0
42,3400424375343960062,12031598920855797599,6,1,100,98,98,0,0,2,0,0
42,3400424375343960062,12031598920855797599,6,2,100,98,98,0,0,2,294,0
43,4619782524672878147,5782445389075721110,6,0,100,98,98,0,0,2,0,0
43,4619782524672878147,5782445389075721110,6,1,100,98,98,0,0,2,0,0
43,4619782524672878147,5782445389075721110,6,2,100,98,98,0,0,2,294,0
44,5885750343499270368,3039806645839112169,6,0,100,98,98,0,0,2,0,0
44,5885750343499270368,3039806645839112169,6,1,100,98,98,0,0,2,0,0
44,5885750343499270368,3039806645839112169,6,2,100,98,98,0,0,2,294,0
45,12196532709613882821,16613201484752086000,6,0,100,98,98,0,0,2,0,0
45,12196532709613882821,16613201484752086000,6,1,100,98,98,0,0,2,0,0
45,12196532709613882821,16613201484752086000,6,2,100,98,98,0,0,2,294,0
46,3734636061985099818,4390317097511468523,6,0,100,98,98,0,0,2,0,0
46,3734636061985099818,4390317097511468523,6,1,100,98,98,0,0,2,0,0
46,3734636061985099818,4390317097511468523,6,2,100,98,98,0,0,2,294,0
47,12467931653091690479,11164734673725588018,6,0,100,98,98,0,0,2,0,0
47,12467931653091690479,11164734673725588018,6,1,100,98,98,0,0,2,0,0
47,12467931653091690479,11164734673725588018,6,2,100,98,98,0,0,2,294,0
48,8904377412729884668,8135909039368160853,6,0,100,98,98,0,0,2,0,0
48,8904377412729884668,8135909039368160853,6,1,100,98,98,0,0,2,0,0
48,8904377412729884668,8135909039368160853,6,2,100,98,98,0,0,2,294,0
49,17446664036809962113,9995599661527877708,6,0,100,98,98,0,0,2,0,0
49,17446664036809962113,9995599661527877708,6,1,100,98,98,0,0,2,0,0
49,17446664036809962113,9995599661527877708,6,2,100,98,98,0,0,2,294,0
0,16810207103304354796,17363008013101110460,7,0,100,100,97,3,0,0,0,0
0,16810207103304354796,17363008013101110460,7,1,100,100,97,3,0,0,0,0
0,16810207103304354796,17363008013101110460,7,2,100,95,95,0,0,5,285,0
1,4668941500697059185,7457583984982427277,7,0,100,100,97,3,0,0,0,0
1,4668941500697059185,7457583984982427277,7,1,100,100,97,3,0,0,0,0
1,4668941500697059185,7457583984982427277,7,2,100,95,95,0,0,5,285,0
2,16320440670712453270,5685889371663859502,7,0,100,100,97,3,0,0,0,0
2,16320440670712453270,5685889371663859502,7,1,100,100,97,3,0,0,0,0
2,16320440670712453270,5685889371663859502,7,2,100,95,95,0,0,5,285,0
3,11593834175221393723,688299308614859583,7,0,100,100,97,3,0,0,0,0
3,11593834175221393723,688299308614859583,7,1,100,100,97,3,0,0,0,0
3,11593834175221393723,688299308614859583,7,2,100,95,95,0,0,5,285,0
4,3347813090986583384,8621917548640215704,7,0,100,100,97,3,0,0,0,0
4,3347813090986583384,8621917548640215704,7,1,100,100,97,3,0,0,0,0
4,3347813090986583384,8621917548640215704,7,2,100,95,95,0,0,5,285,0
5,16534674281161132573,10603527463365296745,7,0,100,100,97,3,0,0,0,0
5,16534674281161132573,10603527463365296745,7,1,100,100,97,3,0,0,0,0
5,16534674281161132573,10603527463365296745,7,2,100,95,95,0,0,5,285,0
6,1869434951182979682,6086634301656685002,7,0,100,100,97,3,0,0,0,0
6,1869434951182979682,6086634301656685002,7,1,100,100,97,3,0,0,0,0
6,1869434951182979682,6086634301656685002,7,2,100,95,95,0,0,5,285,0
7,15165218386447993671,3888237113815056859,7,0,100,100,97,3,0,0,0,0
7,15165218386447993671,3888237113815056859,7,1,100,100,97,3,0,0,0,0
7,15165218386447993671,3888237113815056859,7,2,100,95,95,0,0,5,285,0
8,925738743642114676,3904673908837009380,7,0,100,100,97,3,0,0,0,0
8,925738743642114676,3904673908837009380,7,1,100,100,97,3,0,0,0,0
8,925738743642114676,3904673908837009380,7,2,100,95,95,0,0,5,285,0
9,18424644545096847385,5773831940232022325,7,0,100,100,97,3,0,0,0,0
9,18424644545096847385,5773831940232022325,7,1,100,100,97,3,0,0,0,0
9,18424644545096847385,5773831940232022325,7,2,100,95,95,0,0,5,285,0
10,1197137687119922334,10618378893229137686,7,0,100,100,97,3,0,0,0,0
10,1197137687119922334,10618378893229137686,7,1,100,100,97,3,0,0,0,0
10,1197137687119922334,10618378893229137686,7,2,100,95,95,0,0,5,285,0
11,12889497012818321507,5336141012996564455,7,0,100,100,97,3,0,0,0,0
11,12889497012818321507,5336141012996564455,7,1,100,100,97,3,0,0,0,0
11,12889497012818321507,5336141012996564455,7,2,100,95,95,0,0,5,285,0
12,564723016766813184,11126014055582710848,7,0,100,100,97,3,0,0,0,0
12,564723016766813184,11126014055582710848,7,1,100,100,97,3,0,0,0,0
12,564723016766813184,11126014055582710848,7,2,100,95,95,0,0,5,285,0
13,1139813661928537189,13575527809104248401,7,0,100,100,97,3,0,0,0,0
13,1139813661928537189,13575527809104248401,7,1,100,100,97,3,0,0,0,0
13,1139813661928537189,13575527809104248401,7,2,100,95,95,0,0,5,285,0
